lookback,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
1447,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1446,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1445,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1452,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1451,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1450,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1449,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1448,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1440,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1441,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1442,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1443,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1444,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1439,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1437,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1438,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1432,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1433,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1434,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1435,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1436,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1429,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1431,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1430,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1454,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1453,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1455,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1468,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1467,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1466,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1465,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1464,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1463,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1462,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1461,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1460,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1459,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1458,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1457,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1456,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1469,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1470,1.0282303131558397,0.5920553184160826,0.3933617170010939,0.44527037472126757,0.8834221617535915,-0.44740976773123176,0.8791978749051236,0.43393641915415787,0.0031785094064999317,-0.003162367859315068,1.0282303131558397,7,7603,7432
1484,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1491,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1492,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1487,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1485,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1486,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1488,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1489,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1490,1.0277885135356195,0.5762250776663507,0.38624577841749463,0.44501571664920503,0.8679373873034751,-0.4529043232982275,0.8528198088388755,0.43382227041835514,0.003178672071912713,-0.003162205882356743,1.0277885135356195,7,7601,7434
1472,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1471,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1477,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1478,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1479,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1480,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1481,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1482,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1483,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1476,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1473,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1474,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1475,1.0277818652160644,0.5755648884949844,0.38613895022553857,0.44528879208710753,0.8671652129748686,-0.45313346991349995,0.8521527891092437,0.4340505678899606,0.003176990051994183,-0.003163918654459327,1.0277818652160644,7,7605,7430
1494,1.027713431308081,0.5735169067512829,0.3850397610429248,0.4449930462880012,0.8652714109912756,-0.44590091670132753,0.8635096870653697,0.4338793447862565,0.0031781394330084745,-0.003162748416294651,1.027713431308081,7,7602,7433
1493,1.027713431308081,0.5735169067512829,0.3850397610429248,0.4449930462880012,0.8652714109912756,-0.44590091670132753,0.8635096870653697,0.4338793447862565,0.0031781394330084745,-0.003162748416294651,1.027713431308081,7,7602,7433
1495,1.027713431308081,0.5735169067512829,0.3850397610429248,0.4449930462880012,0.8652714109912756,-0.44590091670132753,0.8635096870653697,0.4338793447862565,0.0031781394330084745,-0.003162748416294651,1.027713431308081,7,7602,7433
1496,1.0251212012699273,0.4814456804981915,0.3439857175698122,0.44508478565924064,0.7728543609063501,-0.44590091670132753,0.7714398080060914,0.4338793447862565,0.0031741809987834895,-0.0031667968512439763,1.0251212012699273,7,7602,7433
1498,1.0251212012699273,0.4814456804981915,0.3439857175698122,0.44508478565924064,0.7728543609063501,-0.44590091670132753,0.7714398080060914,0.4338793447862565,0.0031741809987834895,-0.0031667968512439763,1.0251212012699273,7,7602,7433
1497,1.0251212012699273,0.4814456804981915,0.3439857175698122,0.44508478565924064,0.7728543609063501,-0.44590091670132753,0.7714398080060914,0.4338793447862565,0.0031741809987834895,-0.0031667968512439763,1.0251212012699273,7,7602,7433
1499,1.0251212012699273,0.4814456804981915,0.3439857175698122,0.44508478565924064,0.7728543609063501,-0.44590091670132753,0.7714398080060914,0.4338793447862565,0.0031741809987834895,-0.0031667968512439763,1.0251212012699273,7,7602,7433
1500,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1504,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1505,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1506,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1507,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1508,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1509,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1502,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1503,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1501,1.0243855690161257,0.4562788194229088,0.3325397799076253,0.44511442710639015,0.7470882983268086,-0.4553139750637703,0.7303526755598716,0.43382227041835514,0.0031734732660233266,-0.0031675214760566663,1.0243855690161257,7,7601,7434
1510,1.0243726726805058,0.4559039961409015,0.332339919587225,0.4450672362753717,0.7467184562235443,-0.4554541686865862,0.7296890498238464,0.4337651960504537,0.0031738710902384174,-0.003167115623703644,1.0243726726805058,7,7600,7435
1512,1.0240122490353678,0.443715741173464,0.32676535412231056,0.4450902531281071,0.7341552681187562,-0.4600128919616803,0.7103395575042504,0.43370812168255235,0.003173736951059048,-0.003167253611747023,1.0240122490353678,7,7599,7436
1511,1.0240122490353678,0.443715741173464,0.32676535412231056,0.4450902531281071,0.7341552681187562,-0.4600128919616803,0.7103395575042504,0.43370812168255235,0.003173736951059048,-0.003167253611747023,1.0240122490353678,7,7599,7436
1528,1.0236150932793362,0.43049614873270325,0.3206473837867121,0.44500887722640403,0.7205415446658126,-0.4734950713865062,0.6771926534478602,0.43370812168255235,0.003173128677795089,-0.0031678752185965143,1.0236150932793362,7,7599,7436
1529,1.0236150932793362,0.43049614873270325,0.3206473837867121,0.44500887722640403,0.7205415446658126,-0.4734950713865062,0.6771926534478602,0.43370812168255235,0.003173128677795089,-0.0031678752185965143,1.0236150932793362,7,7599,7436
1530,1.0236116078093036,0.4300653825569105,0.3204203055003958,0.444960927141224,0.7201088589036924,-0.4734950713865063,0.6767130744616388,0.43330860110724273,0.003174548368891044,-0.0031685143949679653,1.0236116078093036,7,7592,7431
1531,1.0236116078093036,0.4300653825569105,0.3204203055003958,0.444960927141224,0.7201088589036924,-0.4734950713865063,0.6767130744616388,0.43330860110724273,0.003174548368891044,-0.0031685143949679653,1.0236116078093036,7,7592,7431
1532,1.0236116078093036,0.4300653825569105,0.3204203055003958,0.444960927141224,0.7201088589036924,-0.4734950713865063,0.6767130744616388,0.43330860110724273,0.003174548368891044,-0.0031685143949679653,1.0236116078093036,7,7592,7431
1526,1.0235977040248265,0.4299549302245431,0.3203801024792514,0.44497950287170396,0.7199884498311894,-0.4736942709525169,0.6763436294786143,0.43353689857884825,0.003174355239273958,-0.00316662488916838,1.0235977040248265,7,7596,7439
1527,1.0235977040248265,0.4299549302245431,0.3203801024792514,0.44497950287170396,0.7199884498311894,-0.4736942709525169,0.6763436294786143,0.43353689857884825,0.003174355239273958,-0.00316662488916838,1.0235977040248265,7,7596,7439
