permutation,score
0,0.950802325725968
1,0.6769522334745312
2,0.727332099566381
3,0.8657128568783354
4,0.8268619053972831
5,0.9489040167029791
6,0.67957351520543
7,0.7931727704273269
8,0.8004646742353118
9,0.9972909225215678
10,0.7350966211723812
11,0.7633912579018367
12,1.002692738781103
13,0.7481327905190673
14,0.9566638394427892
15,0.8207216393269039
16,0.7356797656916099
17,0.8560333603629413
18,0.8019191072489613
19,0.6848248966521315
20,0.7958500870469322
21,0.7826611471438808
22,0.8471765446819602
23,0.704104950070736
24,0.86487603493766
25,0.803338028987211
26,0.8681940098597474
27,0.7879127262668089
28,0.8357292500627779
29,0.7018473934381192
30,0.9913786911242051
31,0.7822318125178885
32,0.7588933564037904
33,0.7374614203971336
34,0.8478177617863838
35,0.8663171725323573
36,0.741156587716472
37,0.7514151890071845
38,0.9463083932617625
39,0.7260587399093249
40,0.8434667947080099
41,0.7254822535970191
42,0.6853243637018792
43,0.7377520840602864
44,0.704658068445223
45,0.9176637813296351
46,0.87955094799526
47,0.8774055366199028
48,0.8413130949770019
49,0.9201053667123895
50,0.7252266721988002
51,0.7723021313460258
52,0.7821895495276098
53,0.8461915986287151
54,0.7509178034986623
55,0.9766103466423455
56,0.7165674238979118
57,0.7369510581977129
58,0.8223696210119321
59,0.9054444903901647
60,0.8058386418842988
61,0.7798290263194666
62,0.7820782637518666
63,0.9233736353041377
64,0.7132386914410163
65,0.7192206865497665
66,0.9177683520336484
67,0.8592663309226168
68,0.7967413444377778
69,0.68962505143074
70,1.0190174231742275
71,0.8147402724307549
72,0.8663583074944149
73,0.9057610400763177
74,0.6518353489193256
75,0.7921055823873858
76,0.8704797077271632
77,0.6491891753344811
78,0.887681150800291
79,0.6499613292344205
80,0.8363169404260848
81,0.7352546858676619
82,0.9070267106815801
83,0.7432773541237054
84,0.8071026335289844
85,0.9016084291262982
86,0.8447037288002546
87,0.7619810619923462
88,0.8658749502075271
89,0.7115749701530003
90,0.9310601162880598
91,0.8812100454901102
92,0.9438085839799847
93,0.7467736909594624
94,0.7162742019085574
95,0.7872230992430544
96,0.6919727614417125
97,0.8490837395725684
98,1.02159338959505
99,0.7317452941031836
100,0.7148993166633345
101,0.6778264187081189
102,0.8684933804681346
103,0.8685071961027016
104,0.8613349396685692
105,0.716430403447787
106,0.8049913260115541
107,0.9726325491183597
108,0.8062824477396215
109,0.9636638700819867
110,0.934188081020301
111,0.838408735163052
112,0.7389427219280644
113,0.8555668422308877
114,0.9276684663045766
115,0.9876570519621315
116,0.7087229690644675
117,0.7011945656726626
118,0.8015281332112795
119,0.8438532191872137
120,0.7289714550173407
121,0.8603876315011156
122,0.8608129609304926
123,0.7540986853874094
124,0.7689420880177185
125,0.6887257152721609
126,0.9696902387736746
127,0.9394205551236662
128,0.727779732219871
129,0.6309179081415528
130,0.7933735982988183
131,0.8959969052623379
132,0.552070494620721
133,0.8746099888577763
134,0.7568932233983404
135,0.7703811490899993
136,0.883936891301221
137,0.7728641205115031
138,0.7604720933561531
139,0.6616427707149166
140,0.9594629943938152
141,0.8079468919656213
142,0.7290320087816794
143,0.8340947935136265
144,0.7107493815505844
145,0.8694947144433915
146,0.7021735784729957
147,0.6824736726106287
148,0.9624486685500424
149,0.7179051874235663
150,0.763073697603962
151,0.7630246628776747
152,0.8941082793404337
153,0.9190460146901167
154,0.7560175949450348
155,0.7036745009859882
156,0.830498008768298
157,0.9422848608884312
158,0.8587940601059723
159,1.034460209764336
160,0.7740857488595628
161,0.8230583353072634
162,0.7135366191247358
163,0.797530313971873
164,0.897290584977044
165,0.7917423834696898
166,0.74988677907154
167,0.7800411921386066
168,0.9668960725037311
169,0.6763881582735154
170,0.9113713657413216
171,0.9161756218689292
172,0.9434226446428128
173,1.008991832011429
174,0.6531821259819052
175,0.7525969124045933
176,0.858426326711667
177,0.8795668483763851
178,0.6879204914606503
179,0.7612923403685222
180,0.8518235351006842
181,0.8784906318335933
182,0.7900096723840078
183,0.941843563813772
184,0.7887345874122755
185,0.9475177528623745
186,0.7279807633781991
187,0.6131258130438
188,0.8567707586939559
189,0.6090548630688774
190,0.8826304648601299
191,0.7074467652230735
192,0.8682502049067888
193,0.8173632102877948
194,0.6831390588851254
195,0.8023232237765179
196,0.6704818641339383
197,0.7809392159267254
198,0.7407635726330296
199,0.8680245654850606
200,0.7618423097243602
201,0.6822983767536199
202,0.9562689130249881
203,0.9569170586160906
204,0.8913084707441258
205,0.9201931585377682
206,0.8616955653815535
207,0.9237266551341646
208,0.9685166312058682
209,0.6693212880592724
210,0.8138969915910563
211,0.8426145214223707
212,0.7867219162793625
213,0.887893787385666
214,0.7847751627868732
215,0.8653204151363518
216,0.8279327391379869
217,0.892262637677301
218,0.7127219715941956
219,0.8620672196949265
220,0.7458439175998915
221,0.9140935822374731
222,0.7709305855110027
223,0.8856338553099115
224,0.7158421856728568
225,0.7832090575917265
226,0.7293808370354514
227,0.6983369359868942
228,0.9108469684634689
229,0.745948175760709
230,0.7444426036831198
231,0.7487859695142381
232,0.7621537550406656
233,0.9621404031957903
234,0.6635981700404291
235,0.8099409619984012
236,0.84194757027915
237,0.9061738436157629
238,0.8597538058663631
239,0.8379082686685402
240,0.7918307292248538
241,0.8081357562598875
242,0.7926374905013979
243,0.7468291218878429
244,0.9448065894560619
245,0.7523402596717705
246,0.9401231595905478
247,0.77871075478343
248,0.6848416684626525
249,1.0242131850931973
250,0.7729081335184479
251,0.7755276201712007
252,0.8726714344443798
253,0.8257220855992738
254,0.7239278518152128
255,0.6913360256563891
256,0.8496445327657631
257,0.9309712446813714
258,0.7051372157699577
259,0.7354569851484006
260,0.7024591348526394
261,0.8126917566591817
262,0.8268329521647417
263,0.9626559093742116
264,0.8049475343297526
265,0.7593798420399404
266,0.9325727864940062
267,0.6632371251017805
268,0.8320555119370056
269,0.7692209162986194
270,0.6894979121452817
271,0.7176500514463494
272,0.8992931733558598
273,0.780221420173845
274,0.9202835997354825
275,0.7674694234951785
276,0.7297662806419325
277,0.70862690053208
278,0.7332681226371107
279,0.8879544048676813
280,0.7873059510824166
281,0.9745046216028593
282,0.7553112804016119
283,0.6340199600047586
284,0.7757654225287053
285,0.8839296107787129
286,0.7606173185568614
287,0.9677111667442645
288,0.7572321387993461
289,0.7660698328463075
290,0.7230923710611628
291,0.7528501500348407
292,0.8635534551911772
293,0.8863006434661141
294,0.7972463810717898
295,0.8392887227213008
296,0.9214334419907041
297,0.8288869174515221
298,0.7571318435992689
299,0.8224418024395399
300,0.9935604968896914
301,0.6758209852117899
302,0.9139699566902639
303,0.7795747093716029
304,0.8763157484903945
305,0.8478076317893981
306,0.8913572848026515
307,0.7738907093175347
308,0.8259402139463411
309,0.7714780781402865
310,0.7860817687841938
311,0.8731916046562758
312,0.9919142540912443
313,0.7677604345611655
314,0.7694992678038167
315,0.695972491112689
316,0.783029023539066
317,0.8253942572888137
318,0.6906964269975454
319,0.9357016713447054
320,0.9360623019943918
321,0.8045929728351169
322,0.701739748575889
323,0.6713428723119964
324,0.9939870771550156
325,0.7167633553392155
326,0.8724101749970794
327,0.8563410625893688
328,0.9266910506781558
329,0.7095683762350107
330,0.7393192144754227
331,0.8599995273577711
332,0.9448279560492256
333,0.8395901474474995
334,0.9590508400709067
335,0.9599755087172829
336,0.7950349022901413
337,0.7855525720547348
338,0.894271322417234
339,0.7088638031352991
340,0.7192811168459112
341,0.9478100903784578
342,0.9907452303455896
343,0.7583798234162348
344,0.8691726573838281
345,0.7721068154484924
346,0.7717011364137185
347,0.8946089084289978
348,0.7540760232623219
349,0.6948134207798863
350,0.9524606650391056
351,0.9591397728087623
352,0.758437705113429
353,0.6985082557034289
354,0.7635499500936269
355,0.6343281842843622
356,0.7666029544792553
357,0.6556743849360938
358,0.7886238475090185
359,0.9217166829392266
360,0.9648176697475523
361,1.0109066376999492
362,0.7690003099545686
363,0.9399799534635145
364,0.931677369254992
365,0.7866600526107285
366,0.9606533434627933
367,0.7789305555808909
368,0.7905639051975852
369,0.7081575585059185
370,0.7744982780476029
371,0.8615331506943553
372,0.7449010251122162
373,0.9289647491506454
374,0.7162513519789658
375,0.6914519373602234
376,0.9590341985341961
377,0.6808070405339058
378,0.8466301128276935
379,0.9651458834639368
380,0.9256936078585651
381,0.6308376106175878
382,0.8067713739933283
383,0.8960950004403553
384,0.9020086797169083
385,0.7597502735156701
386,0.7155272481578088
387,0.702839723660538
388,0.9485049106542289
389,0.7699048725060941
390,0.7998192537015661
391,0.7859472862921625
392,1.0263770743814742
393,1.0221546035024338
394,0.9319728541828037
395,0.814168289334721
396,0.7857330616222121
397,0.9457845891023842
398,0.8507046046114294
399,0.8212839101511534
400,0.7599441476040046
401,0.8655132534404198
402,0.6400801574862622
403,0.8490089726767559
404,0.8397649305926512
405,0.9183330782092298
406,0.8787046239482386
407,0.8324999098755427
408,0.8956626584383324
409,1.0222457519830301
410,0.9017431340289184
411,0.9451186807010639
412,0.7550961456322369
413,0.9465635093911158
414,0.854310867517751
415,0.9707716723445834
416,0.8798194553797984
417,0.888636479878186
418,0.7863810824089829
419,0.9357235063949537
420,0.7848583131288315
421,0.6230897095533522
422,0.8697447004609559
423,0.7957609324101936
424,0.9508756007281368
425,0.8977647433397067
426,0.8228259216123383
427,0.7385996007598664
428,0.6807415072261719
429,0.9025648563868817
430,0.9009876425430517
431,0.7245482236482506
432,0.7255967118400447
433,0.7473369823504569
434,0.7537249883670257
435,0.9773101343316349
436,0.8266198100208954
437,0.9180765955570445
438,0.8440388642574691
439,0.917519773634656
440,0.681509389740156
441,0.7779092307698997
442,0.7026955856320055
443,0.8999203500053077
444,0.7366098314133841
445,0.8595580764907033
446,0.7122867425646979
447,0.8756674330698843
448,0.795086448237924
449,0.9427333683454674
450,0.714869520697292
451,0.5981740040559052
452,0.7430908954121694
453,0.8222963967991276
454,0.9838293709585384
455,1.0049094659881348
456,0.7437189914653232
457,0.7818920332918405
458,0.9198868136761018
459,0.8678334120576319
460,0.6482549173448624
461,0.645731782467786
462,0.8305138493155403
463,0.9070649639830209
464,0.7898860837374365
465,0.7565883354853216
466,0.7169445809998529
467,1.0561194151994107
468,0.9384990649687805
469,0.8215318821337063
470,0.7220313924635966
471,0.8361266779344092
472,0.7323685329968749
473,0.7103830354052055
474,0.5883306505456879
475,0.7732402152584932
476,0.9098840591989067
477,1.0561256209401648
478,0.7699200112549973
479,0.6736047288583017
480,0.7143327740882607
481,0.7983382866581439
482,0.6608848984173901
483,0.6578009409777335
484,0.73864931677597
485,0.8850375692194421
486,0.8220854508767685
487,0.7301973495939929
488,0.9342515076631398
489,0.7772720250681625
490,0.9127031985137448
491,0.9751512545609342
492,0.818525192093053
493,0.7389489648886404
494,0.7318536355120596
495,0.8798200461829528
496,0.8919746555875694
497,1.0173111485830895
498,0.7672359342337323
499,0.840224314551414
500,0.9732865315340846
501,0.9421564206423654
502,0.8382213372941482
503,0.7761653309539236
504,0.8322940362137388
505,0.8975727631184675
506,0.7464672506706187
507,0.8683473145372882
508,0.9356357132860698
509,0.6732657071188901
510,0.7110709631813741
511,0.8734967558489528
512,0.8460853631219625
513,0.7393038022075793
514,0.9774863396448625
515,0.8861702593947531
516,0.7290153008167607
517,0.8487525144150336
518,0.6919839990888634
519,0.7974601657627353
520,0.8969655012735716
521,0.8968180629634046
522,0.6247527564564046
523,0.8099906794963888
524,1.0524196526989156
525,0.9137080903284812
526,0.7500320075916304
527,0.9869285020352431
528,0.74293430283921
529,0.6998167420470015
530,0.9053820399510262
531,0.7676043056043249
532,0.7926348906317826
533,0.8848466184433782
534,0.8460829014908411
535,0.6909834726134786
536,0.7855077814240025
537,0.7544854920168006
538,0.7668850651744745
539,0.8742619259807737
540,0.6795255280115133
541,0.8674747017727145
542,0.723877637066097
543,0.8123065666745224
544,0.8194201371165757
545,0.6426435095643319
546,0.6855144549143225
547,0.8592254589550155
548,0.8608741511055981
549,0.7093588946641034
550,1.036889155974218
551,0.7986362317987772
552,0.7312617117948186
553,0.7019633899116989
554,0.7429725273238171
555,0.6963739111422994
556,0.7315702447887316
557,0.7395612531393732
558,0.8637550688447011
559,0.9657462818497502
560,0.7353320513739335
561,0.7430664025640752
562,0.7145855426628563
563,0.7827906065571927
564,0.6539417636991878
565,0.6996056639828914
566,0.9103449425828266
567,0.8610192642365438
568,0.702528045531292
569,0.8297421059016216
570,0.9545387898441207
571,0.927205591571095
572,0.8481373132318988
573,0.7591397771127493
574,0.7993436576634696
575,0.9874734416484771
576,1.0226806367536814
577,0.7636183499037824
578,1.0469115521463843
579,0.7711088710639231
580,0.7436102978304922
581,0.8388983982607393
582,0.7487178701437439
583,0.7424854589070422
584,0.8732468191380569
585,0.9543006945475686
586,0.8544966084025929
587,0.8217290819721805
588,0.8068066972572251
589,0.8558242331852041
590,0.8028708557249488
591,0.9536624735696044
592,0.8211375560600997
593,0.7738244785035269
594,0.6999484795190118
595,0.7600946020337035
596,0.8860235404090362
597,0.8403248125155528
598,0.8481786787077854
599,0.8364208862623763
600,0.7680728324699225
601,0.6822055200562552
602,0.7147039785624719
603,0.8321596050895419
604,0.7440893650025843
605,0.8616510299268931
606,0.7711795495227625
607,0.8407643251733027
608,0.9250732479820546
609,0.7523355492657025
610,0.725897005112217
611,0.623525871697055
612,0.7774298369145303
613,0.8047343810359042
614,0.8362910448166603
615,0.8329819020736221
616,0.7543497937216691
617,0.842157942891312
618,0.7774932504043305
619,0.7669994470296887
620,0.9516408671501309
621,0.6634713771740282
622,0.7266197393451369
623,0.7916877149060879
624,0.6361591502911349
625,0.8273926702343063
626,0.9694121479338291
627,0.8027598343119016
628,0.7601680976398714
629,0.7626494444984409
630,0.9480146870103515
631,0.8111031044243139
632,0.9183752161846553
633,0.7156892563446414
634,0.7778211280924346
635,0.8396446299647982
636,0.7111265099041149
637,0.9234238430963769
638,0.8321295969861957
639,0.7893890831310667
640,0.7775695478691528
641,0.8781438529095339
642,0.9648182285219087
643,1.0474151844032031
644,0.7475930770946984
645,0.7737776359421885
646,0.6890768080174954
647,0.8398893000813832
648,1.033482082589255
649,0.8045042413096485
650,0.8080660355014498
651,0.7272288786398291
652,0.8792278622567623
653,0.7233127533955014
654,0.9476606591708827
655,0.768689719435676
656,0.8094947913434811
657,0.6908893400748597
658,0.8198977654744938
659,0.8162662453676826
660,0.8197016332845677
661,0.8594850635787189
662,0.8059680375988549
663,0.7681137766195898
664,0.8303731982271597
665,0.8231301443946887
666,0.8188055532961166
667,0.6887736574415794
668,0.7539060355922989
669,0.7963600967532101
670,0.7240196155302963
671,0.6781401992517682
672,0.7695537889941089
673,0.7385604811713811
674,0.7421705243695803
675,0.8947861447245578
676,0.8663212098875545
677,0.9472092671889036
678,1.063977445470003
679,0.7674842574965993
680,0.6498613241890943
681,0.7884760559022331
682,0.8526837077648077
683,0.6951493955584466
684,0.889251168988324
685,0.7511018262995178
686,0.8208047386848593
687,0.7552621395231822
688,0.809425132434186
689,0.8513899993443614
690,0.7656050256822096
691,0.7294207509554694
692,0.8794679137536799
693,0.707047660515076
694,0.9035923671461384
695,0.9562751882228187
696,0.872663535981966
697,0.8922190081318165
698,0.770953765758434
699,0.9582956849980119
700,0.902410358951765
701,0.9710826138922505
702,0.7709635892721318
703,0.7276716320896515
704,0.7144585290369969
705,0.8683420482729038
706,0.8625668272351504
707,0.9130484151779389
708,0.998522587979932
709,0.9115661152736376
710,0.8572021802755667
711,0.8395192482652227
712,0.8849588649288841
713,0.7744171929745975
714,0.7449854908028969
715,0.8593274884017126
716,0.7383255562477548
717,0.9086526004152725
718,0.8876816346099273
719,0.8127754339357356
720,0.729710057423547
721,0.7967319881065725
722,0.7623836537006503
723,0.8988686294498948
724,0.6344157574286874
725,0.8379537178469235
726,1.057427344945116
727,0.6555499499205036
728,0.7704618968697572
729,0.7534891397256019
730,0.7291745837492345
731,0.7904110288990739
732,0.7446980603124236
733,0.6584541736708447
734,0.7219659414645946
735,0.7990397810767603
736,0.950974645768867
737,0.6071910089240009
738,0.7660373448792267
739,0.8489487046969584
740,0.7640144186063536
741,0.8665687255870164
742,0.7365954420515278
743,1.0616748666246545
744,1.0328885311348501
745,0.8216216012142675
746,0.7291585554845895
747,0.8409852097568096
748,0.7796994447400568
749,0.7764048452707704
750,0.8607277933050578
751,0.6856071873937948
752,0.8341559450141344
753,0.7292263566655595
754,0.826667875192273
755,1.000231721279249
756,0.9042781214442182
757,0.9573192871537426
758,0.7103625548926716
759,0.8904791740757256
760,0.719370096574568
761,0.742442405731822
762,0.9525538447052395
763,0.8811743159128608
764,0.9215646741099762
765,0.7361110475167878
766,0.8784299746260869
767,0.7823252966173083
768,0.7613191279090064
769,0.810964913758832
770,0.9287779328663844
771,0.7000193760334869
772,1.050314413767212
773,0.7175474030279951
774,0.6557685052177044
775,0.7662180772992889
776,0.8034776794873966
777,0.9338523795641455
778,0.8840833251951759
779,0.7792503797833589
780,0.8562165795933417
781,0.8473671500084775
782,0.7371101993277687
783,0.7220193452678627
784,0.6605602917809557
785,0.7771608219714803
786,0.8738283486989312
787,0.9963979412519743
788,0.8043812918200998
789,0.7325974572420371
790,0.9740466990790156
791,0.7297525784516644
792,0.661537290481724
793,0.7273316449908672
794,0.7170304134082224
795,0.8450313624481659
796,0.8439040470867869
797,0.7412992454957203
798,0.6965661700353962
799,0.8003327688825024
800,0.7161011710463283
801,0.9260212257558688
802,0.7463527031870342
803,0.8555995850928307
804,0.7863009281100409
805,0.8606683868004438
806,0.6060149660500076
807,0.8726272017746027
808,0.7692285260727164
809,0.6301948152741301
810,0.7795648883797399
811,0.8347313050501868
812,0.8075461260808539
813,0.8748221655231542
814,0.7649173385599081
815,0.7992272613481041
816,0.7369365973725694
817,1.0015069739598312
818,0.9661319326198266
819,0.9291538806506321
820,0.8720950082689827
821,0.7784174000088033
822,0.7575838422220579
823,0.7330634931312398
824,0.999980407463165
825,1.058061350312342
826,0.7759578932611908
827,0.9142139585371561
828,0.8634283350749097
829,0.8754316725858973
830,1.0329504880504934
831,0.6575600795299468
832,0.8436030564246864
833,0.7269670533794657
834,0.7644404540655965
835,0.9515618572606518
836,0.7947332239554831
837,0.7539349095649057
838,0.7074198296131514
839,0.8281134687008285
840,0.6369531698229699
841,0.9332328308335414
842,0.8545263225780836
843,0.6785085981679202
844,0.6818077131275475
845,0.8993323916376209
846,0.8520017713889599
847,0.7412352393246018
848,0.8195781283099282
849,0.7599752408740025
850,0.7846546035056211
851,0.7423835976470143
852,0.7234303719651666
853,0.855340574217316
854,0.7168621871783191
855,0.8381165167764258
856,0.8877684068530056
857,0.8495230056471412
858,1.056556082535945
859,0.7266931745879729
860,0.9518150947828165
861,0.7617266282624268
862,0.6778245062228823
863,0.9441016004733398
864,0.7440932617188709
865,0.7513237182494442
866,0.9329240794065008
867,0.7323324251729045
868,0.5986480771592525
869,0.7996320519718455
870,0.9398915992700481
871,0.6959100261965298
872,0.9256885164090735
873,0.8042603522396338
874,0.7864351767081436
875,0.82651198448948
876,0.8299978832732214
877,0.8193392987422343
878,0.8858020676437817
879,0.7711536860447219
880,0.7211338752379318
881,0.6984274856624247
882,0.8426348056962659
883,0.6967279456727766
884,0.7502936897399262
885,0.8757272704187712
886,0.7633335876907462
887,0.7551493593528664
888,0.6985584335289229
889,0.9560727325755072
890,0.9271364510498407
891,1.0193938944910927
892,0.8746117742253189
893,0.7514098784904588
894,0.8702591503591081
895,0.9127275154998431
896,0.8184955328099217
897,0.7098803674060096
898,0.9258112698320206
899,0.8112930257771146
900,0.9606016886117782
901,0.7514670938364482
902,0.8637412529617822
903,0.7701110254292759
904,0.7269225937895423
905,0.9380149699077224
906,0.7502168775917106
907,0.7985004949665112
908,0.7329058858334389
909,0.7146940533651384
910,0.6714293056710265
911,0.8651219008166205
912,0.9056598700947153
913,0.8459889602824445
914,0.8138872433302974
915,0.7116428512138724
916,0.7584284493649549
917,0.8469460987086183
918,0.7457957875460864
919,0.9407764238419452
920,0.7785079194980536
921,0.6340115844958772
922,0.7208278572366786
923,0.6375903425534575
924,0.7686310497456083
925,0.771756465676829
926,0.808075128387861
927,0.870144027421273
928,0.913411000739162
929,0.913848069060251
930,0.8701045337039451
931,0.6747095549614732
932,0.7742964451339137
933,0.908433370055255
934,0.9354501706791283
935,1.0368688564256434
936,0.731914286585803
937,0.8034691499543817
938,0.660834763261593
939,0.8328989880374978
940,0.8000716650750548
941,0.9638042140653299
942,0.8529413126255179
943,0.93290125717221
944,0.7529270662327191
945,0.8443536206039876
946,0.6459964317435516
947,0.8377662056157182
948,0.9066740747168629
949,0.801461943891168
950,0.886508192575836
951,1.0244872643216478
952,0.7151380998952026
953,0.766541393386477
954,0.7060907656122041
955,0.9418377511429679
956,0.8441771645172594
957,0.5979998655531641
958,0.9078372250225206
959,0.971833384478326
960,0.6772013150369947
961,0.6584409246724816
962,0.7763561273990215
963,0.8793124992625606
964,0.8185814731670914
965,0.8528165977867858
966,0.8663829800263264
967,0.9122584810899308
968,0.8757848507419667
969,0.9530584657165729
970,0.8113407984553099
971,0.7849885675323961
972,0.8602472854246631
973,0.9637429979254057
974,0.8466756729147081
975,0.8020657266759155
976,0.7830159663136916
977,0.8650974546559499
978,0.6724716666183526
979,0.8874172728079266
980,0.72791242027177
981,0.8422434134957371
982,0.6720879937368877
983,0.9482765690640486
984,0.9186206791019038
985,0.981174623879213
986,0.8057951399120826
987,0.9394856479924295
988,0.7957111218764256
989,0.9058566299099549
990,0.6600419782581293
991,0.9115049948485858
992,0.7038394086803926
993,0.7021684519142178
994,1.013372583243666
995,0.8454527913416066
996,0.7432113997251301
997,0.6903731875287931
998,0.6550023077344233
999,0.8200090960811588
